OO2EE,-28.307997,140.398867
D10,-28.306239,153.611658
10CG,-28.306142,153.611808
TENIP,-28.3052,153.741622
OOLSA,-28.304353,153.696783
VONDO,-28.301778,152.396336
CG815,-28.299722,153.621417
NM011,-28.299564,-54.068667
SAN44,-28.299539,-54.092153
MASDO,-28.2975,-57.785
XORER,-28.293117,28.177011
VUMGO,-28.293056,-58.639722
KAKVI,-28.291378,153.895497
CG851,-28.289583,153.524861
MMGSI,-28.287978,117.924
CG612,-28.287333,153.579944
APGAP,-28.286519,31.329683
AMIAS,-28.286494,-65.677669
NALLY,-28.285311,118.902986
GUGED,-28.283689,153.531967
KONKU,-28.283472,-52.299314
MMGSE,-28.283336,118.018247
CHOOK,-28.283333,153.693889
EN30,-28.282111,-54.160914
EKUBO,-28.281944,-70.796944
ATKEN,-28.280967,153.661647
CG151,-28.280222,153.579514
VUPRO,-28.279167,-64.3025
EN12,-28.279133,-54.177672
D08,-28.278775,153.590139
LAWRA,-28.278736,115
8CG,-28.278681,153.590286
EGBIP,-28.278,-49.035
PF007,-28.277417,-52.423586
SAN04,-28.276861,-54.250458
NM013,-28.274556,-54.216411
08CG,-28.273461,153.597942
MADKI,-28.273,-53.1307
PUNAP,-28.271389,-70.910278
NM002,-28.265361,-54.270467
SILEP,-28.265167,-52.388461
MEENA,-28.262314,119.470311
UPUKU,-28.262228,-71.001328
CG412,-28.261158,153.567286
DIKOR,-28.260833,-64.16
WCKEC,-28.258847,152.160461
CG65,-28.257647,153.573614
68CG,-28.25755,153.573758
CG421,-28.256831,153.613725
ANSIG,-28.256111,-64.831111
GAXIN,-28.255731,-50.462956
WICKA,-28.255,151.961667
PF003,-28.254606,-52.069033
TABAL,-28.254219,159.171811
RCG08,-28.252944,153.496722
MICKS,-28.250278,153.646667
NM003,-28.249547,-54.363131
RCG07,-28.247639,153.422528
OOLSF,-28.24535,153.557258
TELOG,-28.24445,153.910253
NM008,-28.243497,-53.927564
ITNOX,-28.242858,17.889272
OO2EI,-28.242439,140.340353
NC004,-28.241911,-65.467581
TERRA,-28.24,153.553333
CUDGN,-28.239058,153.544256
D05,-28.237575,153.557878
5CG,-28.237481,153.558025
NM004,-28.233731,-54.455778
PF011,-28.232825,-52.586372
ENRIM,-28.232033,153.777881
RCG12,-28.231139,153.539
ILVAX,-28.228342,-54.727439
CG422,-28.22715,153.554869
SGEEC,-28.223217,148.751594
THENA,-28.222797,142.005978
EVTIK,-28.222728,-52.267028
BUTEP,-28.222672,-49.461025
UGREV,-28.221811,-48.96445
HACHI,-28.221528,149.387486
AGAGO,-28.2202,136.760756
3NM,-28.220106,153.54135
D03CG,-28.219369,153.502408
OO2ED,-28.216172,140.429911
AKVOG,-28.215611,153.538325
CG847,-28.214778,153.535222
RCG09,-28.2105,153.641833
PF001,-28.210439,-52.231939
UKBOV,-28.210397,-49.082839
D03,-28.210103,153.536386
3CG,-28.210008,153.536531
CG440,-28.208203,153.533578
GUSNI,-28.2065,150.554639
CRANE,-28.206494,150.554633
BITUS,-28.201111,-57.590278
MMGSF,-28.201092,117.882044
OOLNH,-28.200181,153.528492
BLAKA,-28.2,153.221667
APKID,-28.2,0
TGMEC,-28.196156,143.891642
SMALL,-28.196061,153.525875
D02CG,-28.195583,153.526169
BURLI,-28.192469,153.600583
WCKEB,-28.189683,152.235386
TGMEB,-28.188817,143.999592
CMUEG,-28.188683,145.7264
ENVOK,-28.188397,-65.654242
DIMIM,-28.186389,-69.900278
WILAM,-28.186278,120
ETUPO,-28.185544,18.119389
ROKUU,-28.184253,149.668789
CG923,-28.183572,153.582889
SGEEB,-28.183461,148.850161
D01CG,-28.181114,153.516736
GRMWA,-28.180625,123.682389
PF002,-28.179675,-52.144253
R084G,-28.179583,153.635625
ONDRA,-28.17695,152.422047
WCKEI,-28.176872,152.1422
OO2EF,-28.176853,140.281908
EV32,-28.174183,153.508306
EN32,-28.174097,153.508442
CMUEE,-28.168958,145.810047
GOMOL,-28.168944,153.504083
NM001,-28.167494,-54.345317
WCKEF,-28.164061,152.049025
VUGIV,-28.162,-48.8895
BM53,-28.161264,28.33715
EN14,-28.157817,153.497531
EV14,-28.157514,153.498264
DER32,-28.156511,153.500706
OKDIN,-28.154653,28.489956
KERRI,-28.15295,153.621664
WCKEM,-28.15125,151.955861
AGTEK,-28.150372,153.64055
MMGNH,-28.149706,117.857267
PF006,-28.148853,-52.056614
WAGOO,-28.148192,118.757083
ESTAM,-28.146953,14.420953
LUVLY,-28.145853,153.4942
BIVID,-28.144722,-61.9225
ICG1,-28.144536,153.493047
WCKEH,-28.143533,151.899972
MAIDS,-28.14205,153.560247
SGEEI,-28.141081,148.768903
GRMWB,-28.139564,123.557361
BUSLO,-28.138333,-67.648611
MMGSM,-28.134311,117.849847
RCG23,-28.133917,153.519083
LOTMA,-28.1325,153.749722
OKTEL,-28.131614,15
OSVAR,-28.13145,167.690628
CG021,-28.129864,153.515933
PUGON,-28.127567,152.117
EGTAR,-28.127269,18.351411
CMUEI,-28.1259,145.752339
TGMEI,-28.124275,143.939714
CG03,-28.12365,153.479814
CG3,-28.123339,153.480536
OO2EM,-28.123,140.233986
CG332,-28.120117,153.477558
MEETA,-28.119425,153.542164
CG450,-28.119194,153.477011
R051G,-28.114419,153.620961
MOG3,-28.114183,117.840783
05CMU,-28.111864,145.669261
X051G,-28.110294,153.617925
MARLI,-28.109283,152.710228
SAILA,-28.108611,153.596389
STIMP,-28.108333,153.5775
5CMU,-28.107844,145.669425
NC013,-28.107136,-65.57045
OOLNF,-28.105553,153.468317
PAJAM,-28.105167,-48.963833
GRMWI,-28.104703,123.643017
CG003,-28.10435,153.509114
WCKEA,-28.103672,152.187656
MMGNM,-28.1036,117.835056
ELAMO,-28.1005,-55.452167
PF013,-28.099967,-52.360008
NIKKI,-28.099592,153.572233
SGEEF,-28.098653,148.687711
TGMEA,-28.09655,144.028614
REKIR,-28.096,-54.623833
REGOM,-28.095861,153.462156
ESMOS,-28.094722,-59.799167
ALORA,-28.093333,151.95
CG05,-28.093281,153.464072
CG045,-28.093208,153.567117
CG5,-28.092969,153.464794
DEBEE,-28.092736,152.347222
CMUED,-28.092558,145.817703
HUUGO,-28.089817,152.924789
ESVIR,-28.088483,30.828819
MMGSH,-28.088203,117.827644
SGEEA,-28.087994,148.841681
DONRO,-28.087322,-49.348256
MZOWM,-28.085281,140.177044
BONGO,-28.083333,150.333333
CMUEF,-28.082817,145.694678
CG018,-28.081125,153.484069
PF004,-28.079444,-52.14745
CMU05,-28.079281,145.705978
INDEE,-28.078611,153.516111
CG913,-28.078083,153.559139
X271L,-28.076353,139.975267
CMU5,-28.075258,145.706139
ORTOS,-28.075,141.538333
AT487,-28.073106,-70.622744
CG004,-28.0731,153.500761
LOBUK,-28.0725,-63.856333
OOM3,-28.072211,140.155867
SGEWH,-28.070094,148.633144
GRMWF,-28.069789,123.728614
ETADI,-28.069422,-105.793469
DLOEC,-28.068844,121.384469
EDVIK,-28.066944,-63.855556
OO2EH,-28.065994,140.353478
GRMEH,-28.065703,123.738622
CMUWH,-28.065661,145.511444
DME06,-28.063775,153.468817
CG460,-28.061783,153.466731
OOM4,-28.061464,140.141439
ITKOT,-28.061436,18.611217
TGMEF,-28.059706,143.879911
SGEEM,-28.056178,148.606581
BEETI,-28.053333,147.088333
CG017,-28.051053,153.519453
RR009,-28.049825,-59.583417
CG08,-28.047725,153.440475
CG8,-28.047414,153.441197
DLOEB,-28.046758,121.489617
PENSO,-28.046333,-50.822
ICG78,-28.045486,153.430156
EP11,-28.044875,148.590092
SGEWM,-28.044597,148.584483
GRMEG,-28.040222,124.025436
CMUEM,-28.039714,145.637061
OOLSH,-28.039014,153.517725
OOM63,-28.036739,140.108269
BLIGH,-28.036667,116.066667
MZOWF,-28.035242,140.101608
ESERP,-28.033333,50
TGMWH,-28.033092,143.855289
MZOWA,-28.030931,139.947469
MMGNF,-28.030886,117.800072
SGEEH,-28.030669,148.557933
OOM7,-28.029214,140.098175
GRMWC,-28.028772,123.6037
CMUWM,-28.023806,145.615819
VAPMU,-28.023289,153.552097
CA25A,-28.022422,-68.1236
OOLNI,-28.021997,153.469317
IRPOD,-28.021519,153.414983
KEGAN,-28.019425,153.588161
FF11,-28.018553,148.508692
IGOMU,-28.016614,153.426206
RR407,-28.0149,-59.551258
SGEWD,-28.012528,148.349711
EKBEX,-28.010861,25.789989
APMIN,-28.010681,25.857792
5MOG,-28.010358,117.915817
GEPES,-28.010275,25.296619
APRAX,-28.008797,26.418922
PUMPI,-28.007986,-107.363981
CMUEH,-28.007358,145.593867
X292L,-28.007078,140.001542
R342J,-28.003786,153.48195
GRMWH,-28.003667,123.890264
EGSAN,-28.002978,27.143267
UPMOG,-28.002678,151.839842
ANVAR,-28.0025,14.562347
SGEWF,-28.002064,148.503431
LJ001,-28.000133,-50.126767
28S40,-28,140
28S35,-28,135
DEWEY,-28,154.5
2895S,-28,95
2874W,-28,-74
2890S,-28,90
28S50,-28,150
2810W,-28,-10
28S29,-28,129
28S60,-28,160
28S45,-28,145
28S80,-28,180
28S70,-28,170
28W20,-28,-120
28W30,-28,-130
28W40,-28,-140
2800S,-28,0
28W70,-28,-170
28W60,-28,-160
2805S,-28,5
2805W,-28,-5
28W50,-28,-150
BONGS,-28,110
2810S,-28,10
2815S,-28,15
GRMEF,-27.999475,123.900442
05MOG,-27.999217,117.902856
XOTOP,-27.99685,27.635147
IMSIR,-27.996036,24.966997
RR258,-27.995194,-59.091664
TGMEM,-27.995111,143.820178
UVILA,-27.994461,17.870064
ATUXO,-27.993325,27.868686
KIDEX,-27.993253,143.814931
DLOEI,-27.991203,121.419283
MZOWH,-27.989881,140.245917
EMRAD,-27.989697,-165
RR010,-27.987611,-59.287383
DUVPI,-27.986681,28.521511
IMGEV,-27.985917,28.29225
MZOWI,-27.985161,140.026239
ANKEL,-27.983647,118.453461
NF146,-27.983567,-49.510497
LJ007,-27.982997,-50.27245
TGMWM,-27.981411,143.807519
CMUWF,-27.980669,145.558267
MOG5,-27.980669,117.848606
CG470,-27.979819,153.485222
OOM12,-27.975431,140.026125
IXARA,-27.974286,28.894467
DUCEK,-27.973289,141.53745
CLEOS,-27.972728,152.292744
CMUWA,-27.970703,145.435403
GRMEI,-27.9644,123.985875
SURSI,-27.963944,153.349861
ISTIR,-27.962833,-51.070667
TESUN,-27.962358,29.184647
LOKAV,-27.962167,-64.320122
SGEWI,-27.959486,148.422444
LEREC,-27.958536,120.919156
TALVA,-27.958333,35.258333
TGMEH,-27.956342,143.784372
ANTON,-27.955,153.535
TINDA,-27.954992,115.658603
MMGNA,-27.954344,117.667192
DLOEA,-27.951547,121.502128
X312L,-27.950744,140.054
ENLIP,-27.950417,152.580806
MMGNI,-27.949881,117.761158
RR170,-27.947078,-59.096319
DME40,-27.943225,-70.866625
8LST,-27.943033,120.797036
OOLNC,-27.938444,153.470314
CMUWI,-27.937511,145.500761
DLOEF,-27.935611,121.349019
MZOWB,-27.935039,139.950942
40DAT,-27.934689,-70.926269
LJ002,-27.929456,-50.176969
GRMEE,-27.929272,124.07125
MAGNA,-27.926167,-52.772667
VUKOT,-27.923503,-47.136614
TIRDU,-27.923211,-64.403361
UBVER,-27.922697,14.294703
SUGVU,-27.921111,153.165
X331L,-27.918478,140.114592
SGEWE,-27.916858,148.341519
TGMWF,-27.916783,143.747869
WEEDA,-27.915358,117.856456
AT392,-27.914156,-70.858736
MOOVI,-27.913522,153.294925
MZOWC,-27.905153,140.053378
DLOWH,-27.901531,121.306006
ENPAL,-27.901458,-64.060694
TODIK,-27.896225,117.693283
CMUWB,-27.894331,145.4433
MMGND,-27.892783,117.829847
LEREB,-27.890989,120.995728
GRMED,-27.888564,123.946367
LJ003,-27.887053,-50.207078
MEXUB,-27.884203,-64.486544
LERWD,-27.883878,120.45765
TOSEV,-27.883322,-49.174769
DIGGA,-27.882394,151.909578
SDE7,-27.882392,-64.379889
TGMWD,-27.879817,143.599531
MITAR,-27.878739,18.331072
CHARL,-27.877425,117.53455
SGEWG,-27.877344,148.439708
LEREI,-27.876192,120.903172
LJ006,-27.875983,-50.081489
MIDIM,-27.875028,121.269694
CMUWC,-27.874772,145.526761
SIGAS,-27.873833,-54.454167
YDLO,-27.873333,121.271667
MMGNC,-27.873006,117.724289
BLUSG,-27.870436,120.558356
LIDPO,-27.868889,152.878611
GRATE,-27.868611,141.342222
NESRI,-27.868333,-61.439722
SCOTT,-27.868333,153.8
WEKSY,-27.868056,154
BAKEL,-27.866369,152.591442
OLDET,-27.866164,153.377819
LST52,-27.865922,120.793825
OGPIR,-27.864233,-48.590897
ODUTO,-27.863278,152.772833
LEREF,-27.858914,120.795639
LJ004,-27.858778,-50.227139
PALTI,-27.8525,116.703497
TGMWI,-27.852156,143.688256
LERWH,-27.851661,120.750658
DOGMU,-27.850917,153.282139
VELKA,-27.850667,153.245194
DK2SB,-27.849614,122.333639
DAGIG,-27.849294,-64.359503
ANDUT,-27.848794,-48.429039
DLOEH,-27.846589,121.23675
DANAL,-27.844564,138.71455
EN28,-27.844181,120.713631
EGRAP,-27.843753,14.026936
SUNUB,-27.842806,153.3135
SULPI,-27.842242,-48.707519
EN10,-27.840178,120.695411
FL996,-27.838983,-49.145003
LEREH,-27.837425,120.662644
RANGR,-27.837014,117.198656
LEDON,-27.835983,153.445489
RR162,-27.834206,-58.645986
LST47,-27.833644,120.611753
IRATU,-27.832778,-56.221667
LJ008,-27.830386,-50.247256
VERIK,-27.829417,153.362556
LERWF,-27.829281,120.612456
PERSA,-27.829006,152.7961
UBLIN,-27.828078,163
BLUSE,-27.825556,120.65365
HILSA,-27.822914,127.568933
FL969,-27.822517,-48.796853
BEBAS,-27.8218,29.615192
NE031,-27.820364,-64.342358
ARTUV,-27.819686,-64.342056
SANEG,-27.817833,153.043972
LOFFA,-27.816667,150.188333
MATSA,-27.814667,-48.274
NIRKU,-27.814597,-47.011692
RR011,-27.813981,-58.943003
ESMUB,-27.813878,-48.273467
OPITU,-27.812722,152.883833
DLOWF,-27.812475,121.193806
LERWI,-27.811817,120.505247
MEKUG,-27.810944,153.43
DME32,-27.810478,-70.848714
BONEY,-27.808333,155.908333
BLUSJ,-27.806136,120.478375
LEREA,-27.803978,120.950472
ANSOR,-27.803917,152.865306
32DAT,-27.803658,-70.896375
NE865,-27.800278,-64.330475
RR159,-27.798611,-59.458306
AT442,-27.798108,-70.598719
LERWE,-27.796692,120.412828
DLOWD,-27.796194,121.040939
DK2SA,-27.795197,122.4224
DK2SC,-27.794014,122.245811
IRMEL,-27.790194,153.505667
SAKLO,-27.788931,176.157478
TGMWE,-27.787528,143.628678
BLUSI,-27.787514,120.569728
FL971,-27.7865,-48.973567
NF144,-27.785703,-49.446008
UKBIX,-27.782414,-50.276508
BERTI,-27.781667,153.186667
GEKAL,-27.780556,-69.091667
TGMWG,-27.780258,143.73615
SULNA,-27.778611,-73.339167
FL967,-27.776536,-48.34435
FL966,-27.776006,-48.345328
WIRAL,-27.775183,118.459739
WINDA,-27.770336,120
HARDD,-27.769933,152.806039
GEPEC,-27.769886,152.541358
NOPAS,-27.768528,153.681222
DK2SI,-27.766056,122.334347
FL989,-27.763,-48.370667
ATEVU,-27.762458,-48.370294
LAGOB,-27.761428,153.334319
FL813,-27.759225,-48.595458
DLOWI,-27.756767,121.123772
EV21,-27.755914,-64.304214
MIMIB,-27.754239,146.205211
CLUNG,-27.754167,-50.730333
FL981,-27.754067,-48.869042
WW2SC,-27.752831,151.903464
LJ016,-27.750919,-50.303758
PONOD,-27.750306,153.14125
IMBOL,-27.748889,-64.931667
PARRY,-27.746206,152.355522
MOTGO,-27.744736,116.456633
ARSIT,-27.743786,-49.647197
RIDGE,-27.743333,133.46
JANNA,-27.741808,116.433622
BARTA,-27.741111,150.121667
WW450,-27.740811,151.859464
VUNUD,-27.740417,-64.507478
GUMBA,-27.735561,151.805675
YINGA,-27.735278,119.291111
WW2SB,-27.732156,152.008672
NE947,-27.730997,-64.289444
MULNI,-27.730806,152.929972
UDLON,-27.730714,20.813144
LERWG,-27.729422,120.4896
DUGAL,-27.728806,153.530833
FL951,-27.7275,-48.4365
FL807,-27.727047,-49.267369
TIGGA,-27.726883,141.079756
IDPAT,-27.7265,153.289
AGONI,-27.725667,152.576
UNGEX,-27.725,23.048667
KEXUP,-27.723228,-53.346819
GORSO,-27.722667,152.912083
FL988,-27.719667,-48.451
DAKRU,-27.7189,-48.450469
ESLOD,-27.718494,-58.804186
SORTI,-27.718056,-65.426111
PUGUT,-27.717258,131.886514
FL994,-27.715883,-48.675753
FL957,-27.713461,-48.420197
UBLID,-27.711589,-64.277856
PULRA,-27.711386,-59.168242
ELENI,-27.709247,152.4956
FL809,-27.709197,-49.354908
TW2EC,-27.708878,152.091875
LJ014,-27.705722,-50.335889
BLUSF,-27.704619,120.581586
AKRAT,-27.702503,-48.483011
CULAB,-27.702342,116.12645
ELAKA,-27.702333,-49.0295
PT006,-27.701939,-50.637897
BAFEC,-27.701508,153.168336
DLOWE,-27.701022,121.053811
CRAWS,-27.7,153.421667
GEVIN,-27.698319,14.168975
ESTER,-27.697869,153.573531
IDRIL,-27.697861,153.573528
GEROO,-27.697211,153.118461
SCARR,-27.695719,123.662025
FL907,-27.695103,-48.496664
MADBO,-27.695056,-52.946889
DME25,-27.694322,-70.833078
DOKPU,-27.693189,-48.306308
MAYSO,-27.691389,152.960278
YKBR,-27.69,114.261667
25DAT,-27.688997,-70.870275
LJ012,-27.688619,-50.481256
UDERI,-27.687206,151.635283
FL808,-27.686703,-49.464806
OPLID,-27.683397,-59.042889
WOLGO,-27.68305,115.924694
DK2SF,-27.682494,122.335056
AT252,-27.682058,-70.825494
AT250,-27.681994,-70.694081
MOLRI,-27.681983,-64.260422
PUNEK,-27.681936,153.268653
EVARI,-27.680253,30.054219
PT004,-27.680014,-50.547311
DLOWG,-27.679186,121.158672
EPKON,-27.67715,-48.312039
WW2SI,-27.675953,151.93985
EP32,-27.675831,-48.529553
ASALA,-27.675556,-108.439444
ARONU,-27.675278,153.263611
KIMUV,-27.67415,-50.4781
COWIE,-27.673889,152.868333
ENTOX,-27.673806,153.030639
WIZZA,-27.673175,153.048589
NUNDI,-27.673056,153.079278
BISEK,-27.672861,153.042917
MIKAP,-27.671942,-70.866517
ESKAN,-27.665986,153.093278
ILRUK,-27.664908,-48.769992
EP14,-27.664606,-48.550431
TW2EB,-27.663419,152.186683
UGASI,-27.662083,-58.436883
NIXEL,-27.661028,153.051917
BAFWH,-27.659483,153.10065
OKBAR,-27.658089,-50.456742
NF143,-27.656953,-49.404181
RR255,-27.656775,-59.385433
VATRO,-27.65525,152.997278
85SDE,-27.653664,-64.243183
DUNKN,-27.65245,152.461853
DONNO,-27.651333,152.5475
RWW02,-27.6503,151.750425
DULIN,-27.648758,152.723511
WW440,-27.648433,151.857386
BLUSH,-27.648333,120.417431
DE15,-27.647344,152.716464
PT002,-27.647075,-50.411481
WW2SH,-27.6469,151.726303
RH85,-27.646803,-64.943631
TRH90,-27.645211,-64.960158
D125,-27.644406,-58.792803
USAVI,-27.644322,-107.224047
BAFEB,-27.643442,153.254008
DK2NH,-27.642725,122.335392
LAGEV,-27.641444,153.31825
YAMB,-27.64,152.711667
VUPAK,-27.639711,-48.599475
R188L,-27.638683,-59.042808
SALEL,-27.638472,153.394472
BIGIX,-27.637825,152.490856
UTBES,-27.637458,-48.960772
SS1MP,-27.636906,22.99285
TOKIP,-27.636417,114.813867
VANTI,-27.636194,152.996389
MULOO,-27.635833,152.4345
LJ013,-27.635083,-50.386028
DAGRA,-27.634722,-56.458056
9TRH,-27.634017,-65.002419
PUKIK,-27.632872,-58.677206
FL964,-27.631639,-48.612333
R209L,-27.630694,-59.120203
WW2NH,-27.630583,151.725278
RR408,-27.630194,-58.770814
NEEKY,-27.629822,115
XASMI,-27.6295,23.4725
RUMRO,-27.629325,153.063733
FL952,-27.629044,-48.619681
TRH8,-27.628708,-64.957203
CRS12,-27.627842,-58.790317
IFL61,-27.626106,-48.625167
EURAD,-27.626044,114.592289
TW2EI,-27.625886,152.102844
NF159,-27.624944,-49.558433
PULEX,-27.624806,152.990778
IGPIV,-27.623719,153.266183
R169L,-27.623275,-58.971414
LLESA,-27.622406,141.722289
RH70,-27.621758,-64.94235
USTUN,-27.621042,-48.962642
PT008,-27.620981,-50.304231
TRH75,-27.620456,-64.955728
WW2SF,-27.619261,151.870539
VUMER,-27.619239,-64.123778
USAVO,-27.619164,-58.788733
COTON,-27.618867,153.216542
ILPOV,-27.618806,-50.295175
KOSDA,-27.618442,-48.637089
BAFEI,-27.618011,153.164633
UDUDA,-27.617731,-59.127994
VUNEG,-27.617192,-54.262844
8TRH,-27.616781,-64.999511
SPLIZ,-27.616389,153.132222
BN15,-27.616153,153.129222
KORSI,-27.616058,-59.240553
X187,-27.615544,153.046881
LILEE,-27.615436,153.111619
D15BN,-27.614711,153.109789
LLESB,-27.614586,141.614953
DABKO,-27.614111,152.942556
MM15,-27.614086,152.701928
ESKEG,-27.614036,-48.647669
NAIDE,-27.613333,-55.587778
PT007,-27.611733,-50.601406
R189T,-27.611378,-70.821661
DK2SM,-27.610631,122.335664
PT009,-27.609975,-50.258983
PUGEK,-27.608028,-64.216742
NF154,-27.607983,-49.167794
R194T,-27.607094,-70.851664
SPEER,-27.604761,131.925133
IBDOD,-27.601103,-48.671778
BLUNM,-27.599283,120.5963
UBMOP,-27.599225,-53.020094
KUDIL,-27.598125,-48.675169
BAFEF,-27.597661,153.09315
VEVEX,-27.5975,153.300556
SEBTI,-27.596908,-48.461639
TANIK,-27.596833,152.984278
AMB30,-27.595631,152.693853
SULBO,-27.593044,-59.414844
RR410,-27.592672,-58.626753
BAFWD,-27.592608,152.844089
DK2NM,-27.592578,122.335817
FL804,-27.591036,-49.278331
SULDO,-27.589306,152.905278
R187N,-27.588992,153.054869
RH50,-27.588369,-64.940642
TW2EF,-27.588303,152.019064
PT011,-27.587983,-50.168492
SEBDA,-27.587222,-60.953889
MEGUB,-27.587147,153.337622
BN445,-27.586861,153.114639
RUSIP,-27.583958,153.323258
LUKEY,-27.583592,151.660197
OKYSN,-27.583178,151.7922
OKYSL,-27.583006,151.878311
OLTOK,-27.582156,153.367356
R237L,-27.581778,-59.210694
LJ009,-27.581483,-50.290892
WW2ND,-27.581292,151.587233
BAFWT,-27.580581,153.032947
WW430,-27.580206,151.822853
AMB40,-27.580044,152.687033
ISASI,-27.579539,-48.711942
IXEPI,-27.579167,22.957333
ILTUM,-27.578767,-48.711422
BAFEM,-27.577311,153.021681
MATBO,-27.576972,152.943889
AMB04,-27.576328,152.731961
GLENN,-27.575,153.02
GERBL,-27.574886,152.427319
FL803,-27.573092,-49.400983
MUGAB,-27.572939,-48.506103
ETMAL,-27.572803,30.383475
KASBA,-27.57245,153.179586
VETIS,-27.570508,153.184
ENKOG,-27.570292,153.016033
TW2EA,-27.568569,152.1711
AKTOB,-27.567147,153.001311
ATILU,-27.567,-50.429
GUXUL,-27.566417,-48.736147
IBN12,-27.566206,153.002075
PT013,-27.565992,-50.078019
BN12,-27.565889,153.119353
X321L,-27.565819,-48.737256
FL959,-27.565508,-48.736236
FL958,-27.564906,-48.737364
SS1F1,-27.562297,22.951458
DK2SH,-27.560483,122.336089
TINGL,-27.5587,153.210947
YBWW,-27.558611,151.794167
BEDAT,-27.557689,153.213256
BAFEH,-27.556925,152.950239
DENIS,-27.556264,153.1348
WOBBL,-27.556161,152.420814
TW2EM,-27.555206,151.945417
BAFWF,-27.555103,152.943639
UMDEX,-27.554914,-49.507025
BUTKI,-27.554689,-49.370986
GOMUL,-27.554594,135.441536
MIDIT,-27.554397,-70.807272
TAPUL,-27.553417,152.89275
BAFEA,-27.551917,153.222019
EGIVI,-27.551778,-49.544553
WW400,-27.551331,151.593081
SIS65,-27.550792,-59.092747
LLESI,-27.550306,141.674878
LJ011,-27.5503,-50.446131
IMPOL,-27.55,36.096667
RR158,-27.549869,-59.168669
UGIBO,-27.5488,-59.098419
DE30,-27.548753,151.784497
LISSA,-27.547206,153.157636
BUNNY,-27.546822,127.203597
GELUV,-27.546175,-64.279797
TW2WT,-27.5451,151.922928
CRS65,-27.545014,-58.777897
KEXOS,-27.544394,-58.777119
PUNOD,-27.5442,-48.377778
AKVEM,-27.542633,151.470022
BIVAT,-27.542056,151.911961
SORVA,-27.541672,153.152825
NOMEV,-27.540289,153.039781
WW2NM,-27.540194,151.774067
BAFWI,-27.539789,152.890072
R253L,-27.539667,-59.245878
AMB66,-27.539556,152.669333
PIPEL,-27.539333,153.540528
YB460,-27.537906,153.041206
RC008,-27.536392,-58.775878
RR161,-27.533272,-58.616111
R170J,-27.533158,153.134567
DOMBO,-27.532778,153.454444
RWW01,-27.531664,151.688969
PUBER,-27.530833,-64.653056
TW2WM,-27.530025,151.889461
15DAT,-27.529369,-70.755436
MAKRU,-27.528889,153.497222
ATEDA,-27.528333,-72.443889
OKYSI,-27.528211,151.835342
MUKAL,-27.52705,-48.808128
BLUNH,-27.526867,120.507964
MAVPI,-27.525417,153.226417
TEGET,-27.523856,-52.820594
PABOS,-27.5225,-69.775833
LLESC,-27.522183,141.586603
TRH15,-27.521425,-64.938031
POODL,-27.520258,153.338833
SAVER,-27.519644,154.059914
BAFWE,-27.519339,152.818675
DK2NF,-27.519042,122.336439
PT001,-27.517517,-50.535881
RE005,-27.516614,-59.209786
RH07,-27.516494,-64.936969
BETNI,-27.516361,152.917389
BLUNF,-27.516356,120.607867
WW2NF,-27.516283,151.722853
AMB81,-27.516181,152.659119
NF158,-27.516039,-49.49105
IBA78,-27.515964,153.053539
CF01,-27.515922,153.053447
BN525,-27.515889,153.130444
BN10,-27.515,153.0541
NEVAR,-27.513431,17.832722
TW2WD,-27.511819,151.653908
UVMAP,-27.5115,22.825083
XUDAN,-27.511447,16.168517
SUGUR,-27.511444,153.314722
OKYSK,-27.511281,151.9078
NF153,-27.510372,-49.160744
ASBUS,-27.510319,-48.437708
UTBIT,-27.508808,-49.891342
ADGET,-27.506981,153.328664
WW2NI,-27.506606,151.629283
AMB88,-27.505278,152.654358
PT012,-27.504703,-50.160775
D40,-27.5043,-64.979831
POS70,-27.502508,-55.973572
RE060,-27.502489,-59.078572
SS1T1,-27.502361,22.918242
WELLI,-27.5,153.251667
271AS,-27.5,12.17
272AS,-27.5,26.641667
KEBAT,-27.5,18.3
2S705,-27.5,105
IMPOK,-27.5,14.058333
WW410,-27.499169,151.653853
EGNOR,-27.498653,20.661269
AVUSA,-27.498639,22.225025
WW420,-27.498483,151.723272
RC060,-27.498053,-58.765222
OMBAS,-27.496911,151.536203
DADAN,-27.496811,153.14965
IBN78,-27.496242,153.042131
BN440,-27.495194,152.94075
LUGDO,-27.494906,151.718908
BEANI,-27.493833,152.748833
MICKI,-27.493517,153.110997
R172M,-27.493469,-70.735569
DIMOG,-27.493342,-48.653439
TW2WF,-27.492344,151.805808
RR254,-27.491639,-58.917131
GAULI,-27.4907,153.068169
BEBAK,-27.490069,150.333078
BN535,-27.490056,153.108
COLLY,-27.489511,147.606181
UGTUG,-27.489472,153.875611
DOLFN,-27.489444,153.875556
IMATI,-27.488817,152.392908
IBA59,-27.487675,153.069722
LLESF,-27.486,141.734731
BN08,-27.485181,153.071033
SD01,-27.484669,153.071358
BBNEI,-27.483919,153.270325
NEVEN,-27.483097,28.049194
SATPA,-27.482972,140.631461
VAPAP,-27.4823,-50.103533
TUC40,-27.481539,-65.339461
BODOP,-27.481489,-48.494142
DUNNI,-27.480278,153.389319
TOGIN,-27.480111,152.942944
KETUD,-27.479667,-50.124567
OKTEK,-27.476542,28.463378
NAIDO,-27.475444,153.008911
CRIST,-27.475336,144.453617
SHANO,-27.473456,152.399872
